"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","DC-SBM",3,3,3.0015,"strong",7.5,27.5625,1.2,0.09,7.5,2.11666666666667,1,4.44089209850063e-16,-5812.51779325761,11625.0355865152,0,120.775000000001,1074,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,5e-04,0,0,3999.99999999956,0.000233749138319101,0.999770833333333,1,1,4000.00000000021,0.000133365873305921,0.000666666666666667,0,0,4000.00000000062,0.000327955281165546,0.99649474211317,1,1,3531.27087608653,0.000994686794339641,0,0,0,0,NA,0.999875,1,1,4000.00000000041,0.000124999999999994,5e-04,0,0,3999.99999999956,0.000233749138319101,0.9994375,1,1,4000.00000000031,0.000241928255393381,5e-04,0,0,3999.99999999944,0.000249906208963139,0.99649474211317,1.004,1.003,0.99649474211317,0.999875,0.999625,0.259448698119969,0.259439707673569,0.259439707673569,1065.0795,4105.16025,0.259439707673569,1065,3
"WST","WST",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,2.34943502824859,1,0,-5263.56919142205,10527.1383828441,0,995.191000000003,1073,1,1,1,0,NA,0.347539285714286,0.2,0.571428571428571,3474.20160679459,0.00182095204071649,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.8,0.8,0.8,0,NA,0.1,0.1,0.1,0,NA,0.96505,0.7,1,3583.02699540336,0.00161201488136609,0.333,0.2,0.5,3512.09981614309,0.0017453461227236,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.8,0.8,0.8,0,NA,0.1,0.1,0.1,0,NA,9.6505,10,10,0.96505,1,1,0.253589978612893,0.253589978612893,0.253589978612893,1660,6546,0.253589978612893,1660,3
"WST","SST",5,4,4,"strong",7.5,27.5625,1.2,0.09,7.5,2.34943502824859,1,0.4,-6183.87635552636,12367.7527110527,0,724.863999999998,1074,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,1,1,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,0.25,0.25,0.25,0,NA,4,4,3,1,1,0.75,0.474288840262582,0.474288840262582,0.474288840262582,2601,5484,0.311086797957695,1706,3
"WST","DC-SBM",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,2.34943502824859,1,0,-5277.62912461779,10555.2582492356,0,174.063999999998,1075,0.985905357142857,0.714285714285714,1,4000.00000000016,0.000978497622388727,0.308392857142857,0.2,0.5,4000.00000000018,0.00154173275837279,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.8,0.8,0.8,0,NA,0.1,0.1,0.1,0,NA,0.937775,0.5,1,4000.0000000002,0.00220711467362831,0.288375,0.2,0.5,3999.99999999981,0.00139770463199836,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.8,0.8,0.8,0,NA,0.1,0.1,0.1,0,NA,9.47925,10,10,0.947925,1,1,0.280476626947754,0.280476626947754,0.280476626947754,1836,6546,0.253589978612893,1660,3
"SST","WST",3,3,3,"weak",1,0.49,0.25,0.09,1,0.761299435028249,1,4.44089209850063e-16,-3944.48738127105,7888.9747625421,0.0107344632768362,613.923999999999,1074,1,1,1,0,NA,0.577785688857245,0,1,2808.99999999995,0.00932075974278359,1,1,1,0,NA,1,1,1,0,NA,0.998660953401178,1,1,2537.04238932369,0.000726107930815604,0.223085163363685,0,1,2312.07676359869,0.00865922628347445,0.70225,0,1,3203.3909891562,0.00808018078628045,0.40575,0,1,3819.40842509349,0.00794639413947251,1,1,1,0,NA,1,1,1,0,NA,0.93225,0,1,2596.95151706123,0.00493222884223341,0.20825,0,1,2739.47472928719,0.00775902561068785,0.70225,1,0.9335,0.70225,1,0.9335,0.539870599695054,0.536848072562358,0.541169789892107,957.87925,1774.27025,0.459763646595385,817,4
"SST","SST",3,2,2,"weak",1,0.49,0.25,0.09,1,0.761299435028249,0.934717848327517,1.44095180947536,-4070.15865992256,8140.31731984513,0.00112994350282486,434.517,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.469070509252951,0.462538699690402,0.478260869565217,761.46625,1623.3305,0.46890243902439,769,4
"SST","DC-SBM",3,3,3,"weak",1,0.49,0.25,0.09,1,0.761299435028249,1,4.44089209850063e-16,-3942.32694560758,7884.65389121517,0.0096045197740113,120.636000000002,1076,0.983009043573582,1,1,3648.99999999977,0.00213973630234374,0.521786790901617,0,1,3648.99999999983,0.00827046464569268,1,1,1,0,NA,0.9985,1,1,4000.0000000004,0.000611989487477651,0.997126436781609,1,1,3828.00000000008,0.00086527919656702,0.225444096133751,0,1,2151.09969150394,0.00901098531747327,0.89675,0,1,4000.00000000025,0.00481177177990748,0.476,0,1,3779.52019682675,0.00812465780201266,1,1,1,0,NA,0.9985,1,1,4000.0000000004,0.000611989487477651,0.95425,0,1,2638.04804572778,0.00406854924185093,0.21575,0,1,2589.74491141543,0.00808404021462347,0.91225,1,0.957,0.91225,1,0.957,0.459978227226645,0.458830210107893,0.463151927437642,816.30625,1774.66625,0.459763646595385,817,4
"SST","WST",5,4,4.04025,"weak",1,0.49,0.25,0.09,1,0.496327683615819,0.738320520402129,0.4,-3025.06806677935,6050.13613355871,0.011864406779661,567.088,1075,1,1,1,0,NA,0.958257358687158,0.5,1,3607.75474925757,0.00183004908948703,0.99996875,1,1,4000.00000000072,3.12499999999972e-05,0.993941964285714,0.9,1,154.813467127166,0.00314054103882354,0.989762202380952,0.75,1,644.922443617309,0.00218783451979059,0.531381349206349,0.5,0.666666666666667,470.747092656982,0.00334763901059287,0.591820786663193,0.5,1,2669.63820959401,0.00374736773212308,0.550273508726231,0.5,1,2678.82967200734,0.002414175764304,0.997875,1,1,262.775848095296,0.00161237833663819,0.992,0.8,1,83.5040218367437,0.00521709389580368,0.5394125,0.5,0.75,713.533016088811,0.00338960446060377,0.2964875,0.25,0.5,606.716717903806,0.0039503873724524,2.36728314665277,4.2205,2.36125,0.591820786663193,0.9979,0.5471875,0.301557434613799,0.300955414012739,0.305295950155763,380.11425,1260.195,0.281050955414013,353,4
"SST","SST",5,5,5.002,"weak",1,0.49,0.25,0.09,1,0.496327683615819,1,0,-3043.1516260217,6086.30325204341,0.0186440677966102,399.970000000001,1076,1,1,1,0,NA,1,1,1,0,NA,0.999985294117647,1,1,3999.99999999989,1.47058823529414e-05,0.971809770927602,0.8,1,3185.95327769073,0.00123390730343142,0.998604527095926,1,1,3451.71976230393,0.000211298221993732,0.673794748667011,0.4,0.714285714285714,3172.42585136382,0.00194305019398515,1,1,1,0,NA,1,1,1,0,NA,0.999675,1,1,3999.99999999989,0.000150969505854411,0.97155,0.8,1,3176.97602601838,0.00125208422180724,0.679,0.5,0.8,3091.31283571933,0.00125951310088629,0.4648625,0.2,0.5,3121.60795177957,0.00185540031662943,10,10.01375,6.81875,1,0.9996875,0.680225,0.460661210168875,0.460606060606061,0.462314939434724,684.05725,1484.94,0.305050505050505,453,4
"SST","DC-SBM",5,5,5,"weak",1,0.49,0.25,0.09,1,0.496327683615819,1,0,-2932.09076400945,5864.1815280189,0.00338983050847458,174.630000000001,1077,0.999875,1,1,3999.99999999998,6.24765522407806e-05,0.867096428571429,0.6,1,1961.75386793963,0.00287183687076731,1,1,1,0,NA,0.9638,0.8,1,522.458495460914,0.00336361258776962,0.983258432539682,0.888888888888889,1,582.283002179734,0.00164881612342522,0.665046825396825,0.4,0.714285714285714,600.656235409037,0.00452691502099928,0.945775,0.7,1,3999.99999999971,0.0019190383062241,0.8187,0.5,1,2874.39985515324,0.00288451834846829,1,1,1,0,NA,0.9638,0.8,1,522.458495460914,0.00336361258776962,0.7113,0.5,0.8,675.439713299749,0.00204257642955828,0.478125,0.2,0.5,799.651662239125,0.00238932895374577,9.45875,10,7.2635,0.945875,1,0.72635,0.304774348687802,0.302498311951384,0.306864064602961,452.365,1484.2585,0.305050505050505,453,4
"SST","WST",3,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.25649717514124,1,4.44089209850063e-16,-5536.5140884174,11073.0281768348,0,817.023999999998,1076,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.393532851737186,0.393532851737186,0.393532851737186,2288,5814,0.393532851737186,2288,4
"SST","SST",3,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.25649717514124,1,4.44089209850063e-16,-5536.44230895856,11072.8846179171,0,655.076000000001,1077,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.393532851737186,0.393532851737186,0.393532851737186,2288,5814,0.393532851737186,2288,4
"SST","DC-SBM",3,3,3.06575,"weak",3.5,6.0025,0.25,0.09,3.5,2.25649717514124,1,4.44089209850063e-16,-5560.02389654746,11120.0477930949,0.00225988700564972,120.48,1078,1,1,1,0,NA,0.989870340356564,1,1,2467.9999999999,0.00201605329073316,0.997344574238798,1,1,1324.26334727153,0.000938633608740755,0.981935960180521,0.75,1,2436.98066397576,0.00209692396801095,0.988619309654827,0.75,1,2857.0037568635,0.0011612389583024,0.947765549441387,0,1,2290.50465637378,0.00436348392959318,0.660246120920278,0,1,3737.99999999991,0.00774771420416061,0.653558052434457,0,1,3737.99999999995,0.0077838735424425,0.9878125,1,1,599.314206027804,0.00363073804160517,0.9766375,0.5,1,814.543733348207,0.00426021622447724,0.9766625,0.75,1,653.82070207188,0.00395359040658517,0.9436875,0,1,1667.43485774543,0.00533450725878267,0.660246120920278,1.15725,1.14325,0.660246120920278,0.989925,0.9864625,0.393686209040931,0.393532851737186,0.394714407502131,2291.11825,5819.6005,0.393532851737186,2288,4
"SST","WST",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.00423728813559,1,0,-5280.9040280025,10561.808056005,0,1007.72,1077,1,1,1,0,NA,0.898571428571429,0.571428571428571,1,3885.47258487871,0.00202738514635931,1,1,1,0,NA,1,1,1,0,NA,0.999825,1,1,4000.00000000062,8.77644730743348e-05,0.83285,0.833333333333333,0.833333333333333,3999.99999999981,0.00024200692174167,0.700525,0.7,0.7,3999.99999999987,0.00019828243172476,0.62945,0.4,0.7,3860.25792851776,0.00143233823246891,1,1,1,0,NA,1,1,1,0,NA,0.599875,0.6,0.6,3999.99999999951,6.61225135388825e-05,0.4997,0.5,0.5,3999.99999999972,0.000149943725377878,7.00525,10,5.99975,0.700525,1,0.599975,0.372907893760618,0.372907413734199,0.372907413734199,2183.00225,5853.9985,0.351212845917321,2056,4
"SST","SST",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.00423728813559,1,0,-5622.60950165079,11245.2190033016,0.00621468926553672,757.902000000002,1078,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999220238095238,1,1,4000.0000000001,0.000185667823500347,0.831107142857143,0.833333333333333,0.833333333333333,3731.12383269095,0.000542668874672924,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.59955,0.6,0.6,3739.61733479274,0.000109463064036634,0.498675,0.5,0.5,3725.28539903537,0.000323907411823721,10,10,6.00025,1,1,0.600025,0.595321887908134,0.595319439699351,0.595319439699351,3485.0115,5853.99525,0.351212845917321,2056,4
"SST","DC-SBM",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.00423728813559,1,0,-5283.83804818579,10567.6760963716,0.000564971751412429,170.978999999999,1079,0.99740625,1,1,3999.99999999999,0.000281767015275208,0.893855357142857,0.625,1,4000.00000000016,0.00167869947597977,1,1,1,0,NA,1,1,1,0,NA,0.999190476190476,1,1,2883.33525371834,0.000249226229845607,0.831380952380952,0.833333333333333,0.833333333333333,2793.55282048774,0.000584179168549365,0.99295,1,1,3999.99999999982,0.000718646984528647,0.889775,0.6,1,4000.00000000027,0.00176571990571725,1,1,1,0,NA,1,1,1,0,NA,0.59955,0.6,0.6,2673.25980802814,0.000143190459192463,0.49885,0.5,0.5,2754.48594967344,0.00034809475090048,9.95025,10,6.0005,0.995025,1,0.60005,0.395801198802875,0.395797745131534,0.395797745131534,2317.016,5853.98925,0.351212845917321,2056,4
"SST","WST",3,2,2,"weak",7.5,27.5625,0.25,0.09,7.5,2.30819209039548,1,0.666666666666667,-6115.08062069661,12230.1612413932,0,917.407999999999,1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.512102874432678,0.512102874432678,0.512102874432678,2708,5288,0.512102874432678,2708,4
"SST","SST",3,2,2,"weak",7.5,27.5625,0.25,0.09,7.5,2.30819209039548,1,0.666666666666667,-6113.5764450113,12227.1528900226,0,800.875,1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.487897125567322,0.487897125567322,0.487897125567322,2580,5288,0.512102874432678,2708,4
"SST","DC-SBM",3,3,3.003,"weak",7.5,27.5625,0.25,0.09,7.5,2.30819209039548,1,4.44089209850063e-16,-5961.46486243762,11922.9297248752,0,120.5,1080,1,1,1,0,NA,0.997987927565392,1,1,3102.76831181564,0.000804571041487811,0.999833333333333,1,1,4000.00000000037,0.000117836394201421,0.998729166666667,1,1,2883.54926101397,0.000483430736953044,0.95,0.6125,1,10,0.05,0.35,0,1,10,0.130170827931778,0.996990972918756,1,1,3988.00000000019,0.000867432207656797,0.994984954864594,1,1,3642.08552586422,0.00117064460216386,0.999625,1,1,4000.00000000029,0.000216452204052434,0.9985625,1,1,3024.04976432511,0.000512732803879223,0.0008125,0,0,3999.99999999986,0.000272162137327644,0.0003125,0,0,3999.99999999999,0.000139684336509025,0.996990972918756,1.008,0.0035,0.996990972918756,0.99975,0.000875,0.453252118953031,0.453250080051233,0.453250080051233,2831.11375,6246.2225,0.453250080051233,2831,4
"SST","WST",5,4,4,"weak",7.5,27.5625,0.25,0.09,7.5,3.11440677966102,1,0.4,-7098.82245615253,14197.6449123051,0,1045.166,1079,1,1,1,0,NA,0.519083969465649,0,1,331.951845647459,0.0274755429638764,1,1,1,0,NA,0.75,0.75,0.75,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.016375,0,0.25,4000.00000000018,0.000978080520267114,0.0085,0,0.25,3557.56616412903,0.000759706480461882,1,1,1,0,NA,0.75,0.75,0.75,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.0655,4,4,0.016375,1,1,0.532410579690284,0.532410579690284,0.532410579690284,3885,7297,0.358229409346307,2614,4
"SST","SST",5,4,4,"weak",7.5,27.5625,0.25,0.09,7.5,3.11440677966102,0.738320520402129,0.4,-7151.87085162361,14303.7417032472,0,833.164000000001,1080,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,4,4,4,1,1,1,0.450394301704401,0.450394301704401,0.450394301704401,3541,7862,0.339989824472144,2673,4
"SST","DC-SBM",5,5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.11440677966102,1,0,-6381.75538000698,12763.510760014,0,170.415000000001,1081,1,1,1,0,NA,0.79645,0.6,1,4000.00000000001,0.00147347960981485,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.888888888888889,0.888888888888889,0.888888888888889,0,NA,0.222222222222222,0.222222222222222,0.222222222222222,0,NA,1,1,1,0,NA,0.79645,0.6,1,4000.00000000001,0.00147347960981485,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.8,0.8,0.8,0,NA,0.2,0.2,0.2,0,NA,10,10,9,1,1,0.9,0.346463948398986,0.346463948398986,0.346463948398986,3008,8682,0.346463948398986,3008,4
"SST","WST",3,3,3.026,"strong",1,0.49,1.2,0.09,1,0.326553672316384,1,4.44089209850063e-16,-1914.30535506259,3828.61071012518,0.00338983050847458,431.355,1080,1,1,1,0,NA,0.963561714139081,0,1,2494.85421553664,0.00375190539740703,1,1,1,0,NA,0.9906875,1,1,1573.46949222401,0.00170726923773845,0.999020833333333,1,1,3500.60400915115,0.000339573845115182,0.992447916666667,1,1,1680.02703230791,0.0014787031792692,1,1,1,0,NA,0.963561714139081,0,1,2494.85421553664,0.00375190539740703,0.997975,1,1,2059.85813544209,0.000704949832622388,0.9892125,1,1,1366.97432864942,0.00203584873552974,0.9932,1,1,2525.64223143638,0.00106612980106869,0.988625,1,1,1478.34727315857,0.0020608067149188,1,1.06975,1.05375,1,0.997975,0.993825,0.12833147658712,0.125,0.130699088145897,41.56125,323.8105,0.129230769230769,42,4
"SST","SST",3,3,3.026,"strong",1,0.49,1.2,0.09,1,0.326553672316384,1,4.44089209850063e-16,-1913.13207815272,3826.26415630544,0.00169491525423729,283.436000000002,1081,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.991416071428571,1,1,533.188789989568,0.00284303262577837,0.999493055555556,1,1,4000.00000000024,0.00022308056144349,0.994280555555556,1,1,419.596389579547,0.00241084241947794,1,1,1,0,NA,1,1,1,0,NA,0.9998,1,1,2176.75655614171,0.000197586202714604,0.9912375,1,1,538.890612967639,0.00286106607340638,0.99425,1,1,360.334932335929,0.0024582389218749,0.9901,1,1,251.325729003523,0.00437393603380209,1,1.07975,1.05875,1,0.9998,0.9945875,0.128297934069401,0.125,0.129230769230769,41.567,323.95175,0.129230769230769,42,4
"SST","DC-SBM",3,3,3.2315,"strong",1,0.49,1.2,0.09,1,0.326553672316384,0.949562701387519,0.192134052048764,-1935.37270159359,3870.74540318717,0.00508474576271186,127.131000000001,1082,1,1,1,0,NA,0.705428846771603,0,1,469.304125093933,0.0210457445854456,0.998989583333333,1,1,1498.85922907639,0.000459400482633194,0.761394345238095,0,1,255.791840405663,0.0235685205643771,0.989910105886326,0.75,1,1546.77507621038,0.00158284324874418,0.903764030434869,0,1,629.868303911654,0.00959505001182734,0.999678869621066,1,1,3113.99999999967,0.000321130378933864,0.705202312138728,0,1,414.131598939889,0.0224088443192386,0.9841125,0.5,1,1174.70393116648,0.0025811743155457,0.7525875,0,1,252.437885710156,0.0240097849324533,0.9534,0.5,1,580.898896977612,0.00528414932750169,0.8751625,0,1,546.242665088466,0.0112441729850545,0.999678869621066,1.6565,1.568,0.999678869621066,0.984875,0.96215,0.25155882208779,0.226460997442455,0.292993630573248,79.37725,315.821,0.133540372670807,43,4
"SST","WST",5,5,5.00925,"strong",1,0.49,1.2,0.09,1,0.415819209039548,1,0,-2310.07014215139,4620.14028430277,0,600.631000000001,1081,1,1,1,0,NA,0.59184960888216,0.5,1,3362.98600420745,0.00313181306197154,0.999846153846154,1,1,3999.99999999971,5.43452028440574e-05,0.799750961538462,0.8,0.8,4581.98123098171,0.000117928673810852,0.99937686965812,1,1,3511.15677074802,0.000112870305347928,0.77521739545177,0.777777777777778,0.777777777777778,3671.06236537976,0.000418097940634414,0.403785011355034,0.4,0.4,3748.19622357272,0.000546991716684773,0.239389351501388,0.2,0.4,3286.31357863224,0.00136447761749459,0.99915,1,1,3999.99999999962,0.000286949403188098,0.799175,0.8,0.8,3999.99999999971,0.000250315817023351,0.8975625,0.9,0.9,3611.35280579187,0.00042133336519155,0.696625,0.7,0.7,3675.8366214468,0.000549553743945393,4.03785011355034,10.0775,9.0465,0.403785011355034,0.99925,0.898,0.209117890978072,0.209119496855346,0.209119496855346,265.99975,1272.0085,0.14622641509434,186,4
"SST","SST",5,5,5.0085,"strong",1,0.49,1.2,0.09,1,0.415819209039548,1,0,-2347.92356218696,4695.84712437391,0.00508474576271186,367.217000000001,1082,1,1,1,0,NA,1,1,1,0,NA,0.999903846153846,1,1,3999.99999999938,4.2979795848934e-05,0.799586538461538,0.8,0.8,1571.187428057,0.000355495579730575,0.999902430555556,1,1,2977.97566605789,4.27853074997877e-05,0.775316059567153,0.777777777777778,0.777777777777778,370.230242209472,0.00129747605059383,1,1,1,0,NA,1,1,1,0,NA,0.99945,1,1,3999.99999999939,0.000228992323825714,0.7992125,0.8,0.8,1989.0436744668,0.000400369080335461,0.89815,0.9,0.9,1379.01237563761,0.000615077210309124,0.6967875,0.7,0.7,511.202899892773,0.0014275742662883,10,10.07525,9.044,1,0.9995125,0.8982375,0.172980171128101,0.172955974842767,0.172955974842767,220.05025,1272.11025,0.14622641509434,186,4
"SST","DC-SBM",5,5,5,"strong",1,0.49,1.2,0.09,1,0.415819209039548,1,0,-2304.19257464466,4608.38514928932,0,174.343999999997,1083,0.99796875,1,1,4000.00000000022,0.000304238066573285,0.825243055555556,0.6,1,4000.00000000019,0.00189009708423448,1,1,1,0,NA,0.8,0.8,0.8,0,NA,1,1,1,0,NA,0.777777777777778,0.777777777777778,0.777777777777778,0,NA,0.985575,0.7,1,3606.18486839071,0.00116811936543158,0.81455,0.5,1,3999.99999999975,0.00204954251752264,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.9,0.9,0.9,0,NA,0.7,0.7,0.7,0,NA,9.87,10,9,0.987,1,0.9,0.14622641509434,0.14622641509434,0.14622641509434,186,1272,0.14622641509434,186,4
"SST","WST",3,3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.24774011299435,1,4.44089209850063e-16,-4715.26458550129,9430.52917100259,0,816.027000000002,1082,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9995,1,1,3999.99999999978,0.00035350918260429,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9995,1,1,3999.99999999978,0.00035350918260429,1,1,1,1,1,1,0.194447101977912,0.193009588617383,0.194589609591147,632.186,3251.1845,0.194589609591147,633,4
"SST","SST",3,3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.24774011299435,1,4.44089209850063e-16,-4714.81810920496,9429.63621840991,0,654.770999999997,1083,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999,1,1,2749.42091183605,0.000602859934377525,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999,1,1,2749.42091183605,0.000602859934377525,1,1,1,1,1,1,0.194513163400305,0.193009588617383,0.194589609591147,632.5575,3251.996,0.194589609591147,633,4
"SST","DC-SBM",3,3,3.00775,"strong",3.5,6.0025,1.2,0.09,3.5,1.24774011299435,1,4.44089209850063e-16,-4728.36833434552,9456.73666869104,0,121.249,1084,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.997625,1,1,1744.67393607761,0.00080109113818141,0.998157453936348,1,1,3979.99999999967,0.000465454868800488,0.811453098827471,0,1,23.3663187189679,0.0806755583493266,1,1,1,0,NA,1,1,1,0,NA,0.9995,1,1,3999.99999999972,0.000249906208963131,0.997125,1,1,1451.23884742093,0.000970570092675651,0.9911875,1,1,274.569076634823,0.00513938801638231,0.806,0,1,22.2872566785757,0.0834356175780888,1,1.02125,1.007,1,0.9995,0.9921875,0.195109265689399,0.194589609591147,0.197148171109733,633.72625,3248.08275,0.194589609591147,633,4
"SST","WST",5,5,5.12325,"strong",3.5,6.0025,1.2,0.09,3.5,1.80536723163842,1,0,-4856.2475747293,9712.49514945861,0.0242937853107345,1041.979,1083,1,1,1,0,NA,0.954691130518388,0.714285714285714,1,623.013368306246,0.00340567362450503,0.999900425955318,1,1,3677.51037088904,3.30222453334391e-05,0.982946011873773,0.8,1,1423.00909004779,0.00143233507048966,0.999241601202549,1,1,1939.11523536858,0.000204091163821304,0.400146899125945,0.375,0.769230769230769,1815.67130970804,0.0019694277404155,0.7,0.7,0.7,0,NA,0.668283791362872,0.5,0.7,623.013368306257,0.0023839715371535,0.990097321428571,0.8,1,2029.3280965352,0.0010075850956643,0.974750297619048,0.65,1,1420.95275563075,0.00216927778521091,0.778196726190476,0.5,0.8,1675.64832825135,0.00175262241327471,0.307645833333333,0.25,0.5,3790.45921359799,0.000717539788938766,7,11.083,8.572,0.7,0.990172916666667,0.778633333333333,0.175799918695228,0.175675675675676,0.177128651336234,845.95675,4812.02825,0.158835758835759,764,4
