"gen_model","fit_model","K_true","K_hat","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","WST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,2.34943502824859,1,0,-5257.09550481095,10514.1910096219,0,546.981,1073,1,1,1,0,NA,0.264557142857143,0.2,0.5,3333.24786372509,0.00150094421962426,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.287475,0.2,0.6,3369.73882025948,0.00215261474076551,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63625,10,0,0.963625,1,0,0.253589978612893,0.253589978612893,0.253589978612893,1660,6546,0.253589978612893,1660,3
"WST","SST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,2.34943502824859,1,0,-5274.1098906003,10548.2197812006,0,414.262000000001,1074,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.253589978612893,0.253589978612893,0.253589978612893,1660,6546,0.253589978612893,1660,3
"WST","DC-SBM",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,2.34943502824859,1,0,-5280.54079075043,10561.0815815009,0,117.548000000001,1075,0.994348214285714,1,1,3276.8690339769,0.000695782278552344,0.366878571428571,0.2,0.6,4557.89546805752,0.00164780390799514,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99595,1,1,3273.69198939458,0.000503161258917937,0.388125,0.2,0.6,4511.64431783026,0.00195682369510268,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63475,10,0,0.963475,1,0,0.427131072410632,0.427131072410632,0.427131072410632,2796,6546,0.253589978612893,1660,3
"SST","WST",3,2,"weak",1,0.49,0.25,0.09,1,0.761299435028249,0.515201314708299,0.666666666666667,-3994.94462196628,7989.88924393255,0,284.389999999999,1074,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00025,0.00025,0,1,0.00025,0,0.54347850859995,0.543478260869565,0.543478260869565,450.03525,828.06475,0.456521739130435,378,4
"SST","SST",3,3,"weak",1,0.49,0.25,0.09,1,0.761299435028249,1,4.44089209850063e-16,-3939.15927486719,7878.31854973439,0.0141242937853107,241.111999999999,1075,1,1,1,0,NA,1,1,1,0,NA,0.999916666666667,1,1,3999.99999999927,8.33333333333409e-05,0.999083333333333,1,1,4000.00000000026,0.000463811910913784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999375,1,1,4000.00000000067,6.24999999999947e-05,0.9990625,1,1,3999.99999999999,0.000471690731808585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.003,1.00125,0,1,0.9995625,0,0.479187083160916,0.474547511312217,0.482505643340858,850.61575,1775.124,0.459763646595385,817,4
"SST","DC-SBM",3,3,"weak",1,0.49,0.25,0.09,1,0.761299435028249,1,4.44089209850063e-16,-3976.99425054932,7953.98850109864,0.00169491525423729,76.3130000000001,1076,0.980811403508772,1,1,3648.00000000013,0.00227167645521351,0.515625,0,1,3648,0.0082754184105552,1,1,1,0,NA,0.99825,1,1,3109.24378081696,0.000749662160510212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9825,1,1,3999.99999999987,0.0020735265559174,0.55825,0,1,3999.99999999967,0.00785284350810557,1,1,1,0,NA,0.99825,1,1,3109.24378081696,0.000749662160510212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912,1,0,0.912,1,0,0.49931673442867,0.496031746031746,0.500283929585463,886.0395,1774.49775,0.459763646595385,817,4
"SST","WST",5,5,"weak",1,0.49,0.25,0.09,1,0.496327683615819,1,0,-2922.07402640352,5844.14805280705,0.0107344632768362,333.166000000001,1075,1,1,1,0,NA,0.907113492063492,0.571428571428571,1,3584.9025346446,0.00202139629883337,0.999868207282913,1,1,4000.00000000066,5.73496572923343e-05,0.985463106011635,0.8,1,3002.36964890683,0.000957303802222111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999875,1,1,4000.0000000003,1.24999999999995e-05,0.9017,0.6,1,4131.28826508358,0.00166715166637635,0.9999,1,1,3999.99999999943,4.32778031103796e-05,0.985325,0.8,1,3048.439395219,0.000960154645761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.196,10.0365,0,0.7153375,0.999075,0,0.324500088616057,0.322079675894666,0.32573726541555,481.83675,1484.85675,0.305050505050505,453,4
"SST","SST",5,5,"weak",1,0.49,0.25,0.09,1,0.496327683615819,1,0,-2987.11923738792,5974.23847477584,0.000564971751412429,208.046,1076,1,1,1,0,NA,1,1,1,0,NA,0.99976366627934,1,1,3999.99999999979,5.77874677694777e-05,0.930440837198212,0.75,1,1557.71027198046,0.00244830615282898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.999809821428571,1,1,3999.99999999987,4.67054060908864e-05,0.928819642857143,0.75,1,1430.37229481355,0.00258716490499289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.20375,11.00925,0,1,0.991367857142857,0,0.353490005651968,0.350369872225958,0.356562922868742,525.6915,1487.1385,0.305050505050505,453,4
"SST","DC-SBM",5,5,"weak",1,0.49,0.25,0.09,1,0.496327683615819,1,0,-2967.91913152339,5935.83826304679,0.00903954802259887,119.755999999999,1077,0.999875,1,1,3999.99999999979,6.24765522407821e-05,0.844376785714286,0.571428571428571,1,1429.73183900133,0.00356829838799305,1,1,1,0,NA,0.929075,0.8,1,252.986381108503,0.00571547213988109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999,1,1,3999.99999999957,4.99812417926271e-05,0.846225,0.6,1,1348.03741231299,0.00359015003182376,1,1,1,0,NA,0.929075,0.8,1,252.986381108503,0.00571547213988109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49625,10,0,0.949625,1,0,0.556944388301856,0.541865214431586,0.562584118438762,825.48225,1482.1235,0.305050505050505,453,4
"SST","WST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.25649717514124,1,4.44089209850063e-16,-5535.66990856585,11071.3398171317,0,443.351999999999,1076,1,1,1,0,NA,0.9995,1,1,3999.99999999994,0.000249906208963124,1,1,1,0,NA,0.999749937484371,1,1,3998.99999999999,0.000176798785469399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9995,1,1,3999.99999999994,0.000249906208963124,1,1,1,0,NA,0.999625,1,1,4000.00000000014,0.000216452204052438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00325,1.00175,0,0.999875,0.9995,0,0.393533115042957,0.393532851737186,0.393532851737186,2288.04475,5814.10975,0.393532851737186,2288,4
"SST","SST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.25649717514124,1,4.44089209850063e-16,-5535.69977207511,11071.3995441502,0,358.342999999999,1077,1,1,1,0,NA,1,1,1,0,NA,0.999472222222222,1,1,1312.21366294929,0.000352815263682664,0.997645833333333,1,1,886.120887512374,0.00129319360158842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9995875,1,1,1337.02243473145,0.000270706014145428,0.9978875,1,1,817.268654732045,0.00117791440511997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.024,1.01425,0,1,0.9976375,0,0.393554808631433,0.393532851737186,0.393532851737186,2288.64325,5815.29675,0.393532851737186,2288,4
"SST","DC-SBM",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.25649717514124,1,4.44089209850063e-16,-5564.27375959774,11128.5475191955,0,75.0789999999997,1078,1,1,1,0,NA,0.989040060468632,1,1,2646.0000000001,0.00202440864028222,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.99275,1,1,3587.71919057434,0.00141655689694523,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6615,1,0,0.6615,1,0,0.604403164774682,0.604403164774682,0.604403164774682,3514,5814,0.393532851737186,2288,4
"SST","WST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.00423728813559,1,0,-5286.22608525455,10572.4521705091,0,554.782000000001,1077,1,1,1,0,NA,0.918907142857143,0.5,1,4477.69938628942,0.00217287876917986,0.999982142857143,1,1,3999.99999999989,1.78571428571431e-05,0.999946428571429,1,1,4000.00000000016,5.35714285714275e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9043625,0.7,1,3999.99999999988,0.0016191599112324,0.9999875,1,1,4000.00000000023,1.24999999999996e-05,0.999925,1,1,4000.0000000005,7.49999999999953e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12325,10.001,0,0.412075,0.999925,0,0.392039632719844,0.392039631021524,0.392039631021524,2295.0005,5854.00125,0.351212845917321,2056,4
"SST","SST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.00423728813559,1,0,-5261.33751826786,10522.6750365357,0,416.467000000001,1078,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999375,1,1,4000.0000000001,6.24999999999992e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999375,1,1,4000.0000000001,6.24999999999992e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0025,10.0025,0,1,1,0,0.351212929061374,0.351212845917321,0.351212845917321,2056.00075,5854.00075,0.351212845917321,2056,4
"SST","DC-SBM",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.00423728813559,1,0,-5288.03159126082,10576.0631825216,0,117.091999999999,1079,0.9983125,1,1,3350.59455489131,0.000249240604815394,0.896899107142857,0.7,1,3843.56819808952,0.00166447633571417,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99865,1,1,3350.59455489144,0.000199392483852311,0.8973,0.7,1,3816.93022923305,0.00166294997369257,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.96175,10,0,0.996175,1,0,0.627091448883151,0.627092586265801,0.627092586265801,3670.983,5853.9835,0.351212845917321,2056,4
"SST","WST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,2.30819209039548,1,4.44089209850063e-16,-5948.7173388734,11897.4346777468,0,543.93,1078,1,1,1,0,NA,0.996875,1,1,3999.9999999998,0.000873713017734873,1,1,1,0,NA,0.99975,1,1,3999.9999999998,0.000176754591302145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.996875,1,1,3999.9999999998,0.000873713017734873,1,1,1,0,NA,0.99975,1,1,3999.9999999998,0.000176754591302145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.001,1.0015,0,0.999875,1,0,0.453250253040708,0.453250080051233,0.453250080051233,2831.01775,6246.03675,0.453250080051233,2831,4
"SST","SST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,2.30819209039548,1,4.44089209850063e-16,-5948.8599869299,11897.7199738598,0,456.607,1079,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.453250080051233,0.453250080051233,0.453250080051233,2831,6246,0.453250080051233,2831,4
"SST","DC-SBM",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,2.30819209039548,1,4.44089209850063e-16,-5989.08331942479,11978.1666388496,0,74.1170000000002,1080,1,1,1,0,NA,0.998247371056585,1,1,3994.00000000013,0.000661933593303621,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.99825,1,1,3999.99999999981,0.000660941439082537,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9985,1,0,0.9985,1,0,0.495196804763505,0.495196926032661,0.495196926032661,3092.9985,6245.9985,0.453250080051233,2831,4
"SST","WST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.11440677966102,1,0,-6367.40042087291,12734.8008417458,0,611.83,1079,1,1,1,0,NA,0.7993,0.6,1,3596.07925959842,0.00159789933353094,1,1,1,0,NA,0.8,0.8,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.7993,0.6,1,3596.07925959842,0.00159789933353094,1,1,1,0,NA,0.8,0.8,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.346463948398986,0.346463948398986,0.346463948398986,3008,8682,0.346463948398986,3008,4
"SST","SST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.11440677966102,1,0,-6365.77919760069,12731.5583952014,0,476.331999999999,1080,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.799941071428572,0.8,0.8,2091.88011081405,5.97179264284923e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.799941071428572,0.8,0.8,2091.88011081405,5.97179264284923e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.01125,10.01125,0,1,1,0,0.34646453672661,0.346463948398986,0.346463948398986,3008.02925,8682.0695,0.346463948398986,3008,4
"SST","DC-SBM",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.11440677966102,1,0,-6393.1670953859,12786.3341907718,0,116.35,1081,1,1,1,0,NA,0.78555,0.6,1,4000.00000000001,0.0014648671728039,1,1,1,0,NA,0.8,0.8,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.78555,0.6,1,4000.00000000001,0.0014648671728039,1,1,1,0,NA,0.8,0.8,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.561852107809261,0.561852107809261,0.561852107809261,4878,8682,0.346463948398986,3008,4
"SST","WST",3,3,"strong",1,0.49,1.2,0.09,1,0.326553672316384,1,4.44089209850063e-16,-1917.48192688382,3834.96385376764,0.00451977401129944,213.413,1080,1,1,1,0,NA,0.977875,0.75,1,3999.99999999982,0.00224565009069371,1,1,1,0,NA,0.9973125,1,1,3214.83626161685,0.000685067656000912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9786875,0.75,1,4000.00000000015,0.00221345610593943,1,1,1,0,NA,0.99725,1,1,3247.35600252233,0.000685073699307516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01425,1.02025,0,0.998125,0.999625,0,0.128694937612916,0.125,0.133333333333333,41.69825,323.97775,0.129230769230769,42,4
"SST","SST",3,3,"strong",1,0.49,1.2,0.09,1,0.326553672316384,1,4.44089209850063e-16,-1913.48294827414,3826.96589654828,0.00112994350282486,142.293,1081,1,1,1,0,NA,1,1,1,0,NA,0.999985294117647,1,1,3999.99999999989,1.47058823529414e-05,0.957144905462185,0.5,1,391.632543667043,0.00680996113803164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999875,1,1,4000.00000000019,1.24999999999997e-05,0.9573875,0.5,1,396.967913938449,0.00672943215269691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.508,1.49525,0,1,0.9984,0,0.128667527488758,0.125,0.13595166163142,41.892,325.51875,0.129230769230769,42,4
"SST","DC-SBM",3,3,"strong",1,0.49,1.2,0.09,1,0.326553672316384,0.856447688564477,0.504797781108285,-1944.89784422489,3889.79568844979,0,75.1909999999989,1082,1,1,1,0,NA,0.470130522088353,0,1,421.968860858357,0.02430009578835,1,1,1,0,NA,0.539384846211553,0,1,230.360055129156,0.0328449951162248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.47225,0,1,425.39971501301,0.0242078266402873,1,1,1,0,NA,0.5395,0,1,230.305645035311,0.0328482731800385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996,0.99975,0,0.996,0.99975,0,0.175872611033359,0.136666666666667,0.239320728291317,53.75475,306.15775,0.156862745098039,48,4
"SST","WST",5,5,"strong",1,0.49,1.2,0.09,1,0.415819209039548,1,0,-2318.54154713585,4637.0830942717,0.000564971751412429,312.566000000001,1081,1,1,1,0,NA,0.529041765873016,0.4,1,3527.5241859132,0.00224471734926833,0.999942307692308,1,1,4000.00000000017,3.33003390849903e-05,0.799658173076923,0.8,0.8,2624.85772923126,0.000137341458512405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999975,1,1,3999.99999999984,1.76754591302144e-05,0.5756125,0.4,0.8,3515.42942123929,0.00154617863235292,0.9999625,1,1,3999.99999999987,2.16452204052445e-05,0.7996375,0.8,0.8,2712.14500412248,0.000139800758277065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24475,10.03375,0,0.6215,0.9996875,0,0.185540040986296,0.185534591194969,0.185534591194969,236.00975,1272.015,0.14622641509434,186,4
"SST","SST",5,5,"strong",1,0.49,1.2,0.09,1,0.415819209039548,1,0,-2289.43579297087,4578.87158594173,0.00451977401129944,188.300999999999,1082,1,1,1,0,NA,1,1,1,0,NA,0.999550281985704,1,1,3364.53024707404,0.00010102297986529,0.789933411382948,0.65,0.8,528.735179052929,0.00173039735713278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.999699107142857,1,1,3249.89215623606,6.92383386918665e-05,0.789571428571429,0.65,0.8,604.243376667813,0.00164406267015374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15025,11.06875,0,1,0.996109821428571,0,0.146519994705794,0.14622641509434,0.150885296381832,186.605,1273.54275,0.14622641509434,186,4
"SST","DC-SBM",5,5,"strong",1,0.49,1.2,0.09,1,0.415819209039548,1,0,-2326.95231050085,4653.9046210017,0,118.314999999999,1083,0.997899305555556,1,1,4000.00000000058,0.000315027426718883,0.826211706349206,0.6,1,4309.41991367105,0.00182919513684895,1,1,1,0,NA,0.8,0.8,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99845,1,1,3999.99999999943,0.000243750340629808,0.8228,0.6,1,4240.06906029351,0.0018618941524962,1,1,1,0,NA,0.8,0.8,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85725,10,0,0.985725,1,0,0.54718882117769,0.547169811320755,0.547169811320755,696.02125,1271.99475,0.14622641509434,186,4
"SST","WST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.24774011299435,1,4.44089209850063e-16,-4714.68954303873,9429.37908607747,0,445.617,1082,1,1,1,0,NA,0.99975,1,1,3999.99999999978,0.000153061203225979,1,1,1,0,NA,0.9998125,1,1,3999.99999999934,0.000139740268974968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.99975,1,1,3999.99999999978,0.000153061203225979,1,1,1,0,NA,0.9998125,1,1,3999.99999999934,0.000139740268974968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00225,1.00225,0,1,1,0,0.1945175112251,0.193009588617383,0.194589609591147,632.58925,3252.08675,0.194589609591147,633,4
"SST","SST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.24774011299435,1,4.44089209850063e-16,-4713.83511652439,9427.67023304879,0,359.708000000001,1083,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999375,1,1,4000.00000000065,6.24999999999949e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999375,1,1,4000.00000000065,6.24999999999949e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00075,1.00075,0,1,1,0,0.194543556088153,0.193009588617383,0.194589609591147,632.735,3252.40325,0.194589609591147,633,4
"SST","DC-SBM",3,2,"strong",3.5,6.0025,1.2,0.09,3.5,1.24774011299435,0.515201314708299,0.666666666666667,-9664057.30202967,19328114.6040593,0.976271186440678,76.5419999999995,1084,0.980769230769231,1,1,52,0.0192307692307692,0.865384615384615,0,1,52,0.0477932809372796,1,1,1,0,NA,0.958333333333333,0.175,1,18.1380025680481,0.0474165155762945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981132075471698,1,1,53.0000000000001,0.0188679245283019,0.867924528301887,0,1,53,0.0469515997666816,1,1,1,0,NA,0.962264150943396,0.3,1,35.3839248258939,0.032341300333067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.012,0,0.981132075471698,0.012,0,0.66063075791165,0,0.82463295269168,1433.09475,1792.62025,0.177860696517413,429,4
"SST","WST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.80536723163842,1,0,-4848.80166701718,9697.60333403437,0,564.942000000001,1083,1,1,1,0,NA,0.903975,0.8,1,1109.39224284254,0.0024927280086793,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.903975,0.8,1,1109.39224284254,0.0024927280086793,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.158835758835759,0.158835758835759,0.158835758835759,764,4810,0.158835758835759,764,4
"SST","SST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.80536723163842,1,0,-4827.59944457316,9655.19888914632,0.0141242937853107,428.414999999999,1084,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999499834004024,1,1,1020.51519810693,0.000309459385875693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999475595238095,1,1,918.990293907747,0.000327714597031263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.09225,10.081,0,1,0.999748214285714,0,0.158840543991548,0.158835758835759,0.158835758835759,764.037,4810.0855,0.158835758835759,764,4
"SST","DC-SBM",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.80536723163842,1,0,-4850.17525220989,9700.35050441977,0,116.233,1085,1,1,1,0,NA,0.986275,0.8,1,3999.99999999989,0.000662299595302984,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.986275,0.8,1,3999.99999999989,0.000662299595302984,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.781704781704782,0.781704781704782,0.781704781704782,3760,4810,0.158835758835759,764,4
"SST","WST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,2.42090395480226,1,4.44089209850063e-16,-5495.64830060418,10991.2966012084,0,462.230000000001,1084,1,1,1,0,NA,0.9998125,1,1,4000.00000000019,0.000108226102026218,1,1,1,0,NA,0.9998125,1,1,4000.00000000019,0.000108226102026218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9998125,1,1,4000.00000000019,0.000108226102026218,1,1,1,0,NA,0.9998125,1,1,4000.00000000019,0.000108226102026218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00225,1.00225,0,1,1,0,0.20148033352797,0.2014792144861,0.2014792144861,790.0085,3921.02025,0.2014792144861,790,4
"SST","SST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,2.42090395480226,1,4.44089209850063e-16,-5494.77415347087,10989.5483069417,0,378.294000000002,1085,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.2014792144861,0.2014792144861,0.2014792144861,790,3921,0.2014792144861,790,4
"SST","DC-SBM",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,2.42090395480226,1,4.44089209850063e-16,-5533.06998073522,11066.1399614704,0,75.9599999999991,1086,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.276832241667452,0.276715123692935,0.277077437612555,1082.414,3910.0095,0.2014792144861,790,4
